lakeid,year4,sampledate,depth,rep,sta,event,wtemp,o2,o2sat,shortwaverad,saturation
ME,2012,2012-07-23,3,1,1,,26.3,7.7,101.3,,
ME,2012,2012-07-23,4,1,1,,26.3,7.5,98.7,,
ME,2012,2012-07-23,5,1,1,,26.3,7.3,96,,
ME,2012,2012-07-23,6,1,1,,26.2,7.4,97.2,,
ME,2012,2012-07-23,7,1,1,,26.2,7.3,95.9,,
ME,2012,2012-07-23,7.5,1,1,,26.1,6.6,86.5,,
ME,2012,2012-07-23,8,1,1,,24.3,1.8,22.8,,
ME,2012,2012-07-23,8.5,1,1,,22.2,0.6,7.3,,
ME,2012,2012-07-23,9,1,1,,21.2,0,0,,
ME,2012,2012-07-23,9.5,1,1,,21,0,0,,
ME,2012,2012-07-23,10,1,1,,20.2,0,0,,
ME,2012,2012-07-23,10.5,1,1,,19.9,0,0,,
ME,2012,2012-07-23,11,1,1,,19.6,0,0,,
ME,2012,2012-07-23,11.5,1,1,,18.7,0,0,,
ME,2012,2012-07-23,12,1,1,,17.9,0,0,,
ME,2012,2012-07-23,12.5,1,1,,17.3,0,0,,
ME,2012,2012-07-23,13,1,1,,16,0,0,,
ME,2012,2012-07-23,13.5,1,1,,15.1,0,0,,
ME,2012,2012-07-23,14,1,1,,14.5,0,0,,
ME,2012,2012-07-23,14.5,1,1,,14.2,0,0,,
ME,2012,2012-07-23,15,1,1,,13.6,0,0,,
ME,2012,2012-07-23,15.5,1,1,,13.3,0,0,,
ME,2012,2012-07-23,16,1,1,,12.6,0,0,,
ME,2012,2012-07-23,17,1,1,,12.3,0,0,,
ME,2012,2012-07-23,18,1,1,,12,0,0,,
ME,2012,2012-07-23,19,1,1,,11.8,0,0,,
ME,2012,2012-07-23,20,1,1,,11.7,0,0,,
ME,2012,2012-07-23,21,1,1,,11.7,0,0,,
ME,2012,2012-07-23,22,1,1,,11.6,0,0,,
ME,2012,2012-07-23,23,1,1,,11.6,0,0,,
ME,2012,2012-07-23,24,1,1,,11.6,0,0,,
ME,2012,2012-08-06,0,1,1,,26.5,7.8,103,,
ME,2012,2012-08-06,1,1,1,,26.4,7.8,102.8,,
ME,2012,2012-08-06,2,1,1,,26.2,7.8,102.4,,
ME,2012,2012-08-06,3,1,1,,26.2,7.7,101.1,,
ME,2012,2012-08-06,4,1,1,,26.1,7.7,100.9,,
ME,2012,2012-08-06,5,1,1,,26.1,7.5,98.3,,
ME,2012,2012-08-06,6,1,1,,26.1,7.4,97,,
ME,2012,2012-08-06,7,1,1,,26.1,7.3,95.7,,
ME,2012,2012-08-06,8,1,1,,26,7.3,95.5,,
ME,2012,2012-08-06,8.5,1,1,,26,6.9,90.3,,
ME,2012,2012-08-06,9,1,1,,25.3,4.5,58.1,,
ME,2012,2012-08-06,9.5,1,1,,22.2,0,0,,
ME,2012,2012-08-06,10,1,1,,20.4,0,0,,
ME,2012,2012-08-06,10.5,1,1,,19.3,0,0,,
ME,2012,2012-08-06,11,1,1,,18.9,0,0,,
ME,2012,2012-08-06,11.5,1,1,,18.1,0,0,,
ME,2012,2012-08-06,12,1,1,,17.6,0,0,,
ME,2012,2012-08-06,12.5,1,1,,17.1,0,0,,
ME,2012,2012-08-06,13,1,1,,16.4,0,0,,
ME,2012,2012-08-06,13.5,1,1,,15.6,0,0,,
ME,2012,2012-08-06,14,1,1,,14.9,0,0,,
ME,2012,2012-08-06,14.5,1,1,,14.1,0,0,,
ME,2012,2012-08-06,15,1,1,,13.6,0,0,,
ME,2012,2012-08-06,16,1,1,,13.2,0,0,,
ME,2012,2012-08-06,17,1,1,,12.7,0,0,,
ME,2012,2012-08-06,18,1,1,,12.5,0,0,,
ME,2012,2012-08-06,19,1,1,,12.3,0,0,,
ME,2012,2012-08-06,20,1,1,,12.2,0,0,,
ME,2012,2012-08-06,21,1,1,,11.8,0,0,,
ME,2012,2012-08-06,22,1,1,,11.7,0,0,,
ME,2012,2012-08-06,23,1,1,,11.7,0,0,,
ME,2012,2012-08-06,24,1,1,,11.6,0,0,,
ME,2012,2012-08-06,24.1,1,1,,11.7,0,0,,
ME,2012,2012-08-20,0,1,1,,23.6,7.9,98.9,,
ME,2012,2012-08-20,1,1,1,,23.2,7.8,96.9,,
ME,2012,2012-08-20,2,1,1,,23.1,7.7,95.5,,
ME,2012,2012-08-20,3,1,1,,23.1,7.6,94.2,,
ME,2012,2012-08-20,4,1,1,,23,7.8,96.5,,
ME,2012,2012-08-20,5,1,1,,23,7.6,94,,
ME,2012,2012-08-20,6,1,1,,23,7.4,91.6,,
ME,2012,2012-08-20,7,1,1,,23,7.5,92.8,,
ME,2012,2012-08-20,8,1,1,,23,7.5,92.8,,
ME,2012,2012-08-20,9,1,1,,23,7.3,90.3,,
ME,2012,2012-08-20,9.5,1,1,,23,6.8,84.1,,
ME,2012,2012-08-20,10,1,1,,22.6,6.4,78.6,,
ME,2012,2012-08-20,10.5,1,1,,21.8,1.3,15.7,,
ME,2012,2012-08-20,11,1,1,,20.3,0,0,,
ME,2012,2012-08-20,11.5,1,1,,18.9,0,0,,
ME,2012,2012-08-20,12,1,1,,17.3,0,0,,
ME,2012,2012-08-20,12.5,1,1,,16.6,0,0,,
ME,2012,2012-08-20,13,1,1,,16.2,0,0,,
ME,2012,2012-08-20,13.5,1,1,,15.9,0,0,,
ME,2012,2012-08-20,14,1,1,,15.5,0,0,,
ME,2012,2012-08-20,14.5,1,1,,14.9,0,0,,
ME,2012,2012-08-20,15,1,1,,14.2,0,0,,
ME,2012,2012-08-20,16,1,1,,13.5,0,0,,
ME,2012,2012-08-20,17,1,1,,12.8,0,0,,
ME,2012,2012-08-20,18,1,1,,12.4,0,0,,
ME,2012,2012-08-20,19,1,1,,12.1,0,0,,
ME,2012,2012-08-20,20,1,1,,11.9,0,0,,
ME,2012,2012-08-20,21,1,1,,11.8,0,0,,
ME,2012,2012-08-20,22,1,1,,11.8,0,0,,
ME,2012,2012-08-20,23,1,1,,11.7,0,0,,
ME,2012,2012-08-20,24,1,1,,11.7,0,0,,
ME,2012,2012-09-04,0,1,1,,24.8,7.9,101.1,,
ME,2012,2012-09-04,1,1,1,,24.3,7.9,100.2,,
ME,2012,2012-09-04,2,1,1,,24.1,7.9,99.8,,
ME,2012,2012-09-04,3,1,1,,24,7.8,98.3,,
ME,2012,2012-09-04,4,1,1,,23.9,7.6,95.6,,
ME,2012,2012-09-04,5,1,1,,23.7,7.2,90.3,,
ME,2012,2012-09-04,6,1,1,,23.4,6.9,86,,
ME,2012,2012-09-04,7,1,1,,23.3,6.8,84.6,,
ME,2012,2012-09-04,8,1,1,,23.3,6.6,82.1,,
ME,2012,2012-09-04,9,1,1,,23.1,6.3,78.1,,
ME,2012,2012-09-04,10,1,1,,23,6,74.2,,
ME,2012,2012-09-04,10.5,1,1,,22.9,5.5,67.9,,
ME,2012,2012-09-04,11,1,1,,22.7,5,61.5,,
ME,2012,2012-09-04,11.5,1,1,,22.6,3.9,47.9,,
ME,2012,2012-09-04,12,1,1,,19.5,0,0,,
ME,2012,2012-09-04,13,1,1,,15.6,0,0,,
ME,2012,2012-09-04,14,1,1,,14.5,0,0,,
ME,2012,2012-09-04,15,1,1,,13.7,0,0,,
ME,2012,2012-09-04,16,1,1,,13.4,0,0,,
ME,2012,2012-09-04,17,1,1,,12.6,0,0,,
ME,2012,2012-09-04,18,1,1,,12.4,0,0,,
ME,2012,2012-09-04,19,1,1,,12.1,0,0,,
ME,2012,2012-09-04,20,1,1,,11.9,0,0,,
ME,2012,2012-09-04,21,1,1,,11.8,0,0,,
ME,2012,2012-09-04,22,1,1,,11.7,0,0,,
ME,2012,2012-09-04,23,1,1,,11.7,0,0,,
ME,2012,2012-09-04,24,1,1,,11.6,0,0,,
ME,2012,2012-09-04,24.3,1,1,,11.6,0,0,,
ME,2012,2012-10-01,0,1,1,,17,10.2,112,,
ME,2012,2012-10-01,1,1,1,,16.9,10.2,111.7,,
ME,2012,2012-10-01,2,1,1,,16.9,10,109.5,,
ME,2012,2012-10-01,3,1,1,,16.8,9.8,107.1,,
ME,2012,2012-10-01,4,1,1,,16.8,9.7,106,,
ME,2012,2012-10-01,5,1,1,,16.8,9.6,104.9,,
ME,2012,2012-10-01,6,1,1,,16.8,9.4,102.8,,
ME,2012,2012-10-01,7,1,1,,16.8,9.2,100.6,,
ME,2012,2012-10-01,8,1,1,,16.8,8.9,97.3,,
ME,2012,2012-10-01,9,1,1,,16.8,8.5,92.9,,
ME,2012,2012-10-01,10,1,1,,16.7,7.9,86.2,,
ME,2012,2012-10-01,11,1,1,,16.7,7.6,82.9,,
ME,2012,2012-10-01,12,1,1,,16.6,7.4,80.6,,
ME,2012,2012-10-01,13,1,1,,16.6,7.6,82.7,,
ME,2012,2012-10-01,14,1,1,,16.6,7.4,80.6,,
ME,2012,2012-10-01,15,1,1,,16.4,2.3,24.9,,
ME,2012,2012-10-01,16,1,1,,16.1,0.1,1.1,,
ME,2012,2012-10-01,16.5,1,1,,16,0,0,,
ME,2012,2012-10-01,17,1,1,,15.5,0.1,1.1,,
ME,2012,2012-10-01,17.5,1,1,,14.3,0.1,1,,
ME,2012,2012-10-01,18,1,1,,13.4,0.1,1,,
ME,2012,2012-10-01,19,1,1,,12.9,0.1,1,,
ME,2012,2012-10-01,20,1,1,,12.5,0.1,1,,
ME,2012,2012-10-01,21,1,1,,12.3,0.1,1,,
ME,2012,2012-10-01,22,1,1,,12.2,0.1,1,,
ME,2012,2012-10-01,23,1,1,,12.1,0.1,1,,
ME,2012,2012-10-01,24,1,1,,12.1,0.2,2,,
ME,2012,2012-10-29,0,1,1,,11.8,8.7,85.3,,
ME,2012,2012-10-29,1,1,1,,11.8,8.7,85.3,,
ME,2012,2012-10-29,2,1,1,,11.8,8.7,85.3,,
ME,2012,2012-10-29,3,1,1,,11.8,8.7,85.3,,
ME,2012,2012-10-29,4,1,1,,11.8,8.7,85.3,,
ME,2012,2012-10-29,5,1,1,,11.8,8.7,85.3,,
ME,2012,2012-10-29,6,1,1,,11.8,8.7,85.3,,
ME,2012,2012-10-29,7,1,1,,11.8,8.7,85.3,,
ME,2012,2012-10-29,8,1,1,,11.8,8.7,85.3,,
ME,2012,2012-10-29,9,1,1,,11.8,8.7,85.3,,
ME,2012,2012-10-29,10,1,1,,11.8,8.7,85.3,,
ME,2012,2012-10-29,11,1,1,,11.8,8.7,85.3,,
ME,2012,2012-10-29,12,1,1,,11.8,8.7,85.3,,
ME,2012,2012-10-29,13,1,1,,11.8,8.7,85.3,,
ME,2012,2012-10-29,14,1,1,,11.8,8.7,85.3,,
ME,2012,2012-10-29,15,1,1,,11.8,8.7,85.3,,
ME,2012,2012-10-29,16,1,1,,11.8,8.7,85.3,,
ME,2012,2012-10-29,17,1,1,,11.8,8.7,85.3,,
ME,2012,2012-10-29,18,1,1,,11.8,8.7,85.3,,
ME,2012,2012-10-29,19,1,1,,11.8,8.7,85.3,,
ME,2012,2012-10-29,20,1,1,,11.8,8.7,85.3,,
ME,2012,2012-10-29,21,1,1,,11.8,8.7,85.3,,
ME,2012,2012-10-29,22,1,1,,11.8,8.7,85.3,,
ME,2012,2012-10-29,23,1,1,,11.8,8.7,85.3,,
ME,2012,2012-10-29,24,1,1,,11.8,8.7,85.3,,
ME,2012,2012-10-29,24.3,1,1,,11.8,8.7,85.3,,
ME,2012,2012-11-29,0,1,1,,6.2,11.5,98.6,,
ME,2012,2012-11-29,1,1,1,,6.1,11.5,98.3,,
ME,2012,2012-11-29,2,1,1,,6.1,11.5,98.3,,
ME,2012,2012-11-29,3,1,1,,6.1,11.5,98.3,,
ME,2012,2012-11-29,4,1,1,,6.1,11.5,98.3,,
ME,2012,2012-11-29,5,1,1,,6.1,11.5,98.3,,
ME,2012,2012-11-29,6,1,1,,6.1,11.5,98.3,,
ME,2012,2012-11-29,7,1,1,,6.1,11.5,98.3,,
ME,2012,2012-11-29,8,1,1,,6.1,11.5,98.3,,
ME,2012,2012-11-29,9,1,1,,6.1,11.5,98.3,,
ME,2012,2012-11-29,10,1,1,,6.1,11.5,98.3,,
ME,2012,2012-11-29,11,1,1,,6,11.5,98.1,,
ME,2012,2012-11-29,12,1,1,,6,11.5,98.1,,
ME,2012,2012-11-29,13,1,1,,6,11.5,98.1,,
ME,2012,2012-11-29,14,1,1,,6,11.5,98.1,,
ME,2012,2012-11-29,15,1,1,,6,11.5,98.1,,
ME,2012,2012-11-29,16,1,1,,6,11.5,98.1,,
ME,2012,2012-11-29,17,1,1,,6,11.5,98.1,,
ME,2012,2012-11-29,18,1,1,,6,11.5,98.1,,
ME,2012,2012-11-29,19,1,1,,6,11.5,98.1,,
ME,2012,2012-11-29,20,1,1,,5.9,11.5,97.8,,
ME,2012,2012-11-29,21,1,1,,5.9,11.4,97,,
ME,2012,2012-11-29,22,1,1,,5.9,11.4,97,,
ME,2012,2012-11-29,23,1,1,,5.9,11.4,97,,
ME,2012,2012-11-29,24,1,1,,5.9,11.4,97,,
ME,2012,2012-11-29,24.3,1,1,,5.8,11.2,95,,
ME,2013,2013-02-12,0,1,1,,0.3,15.4,112.7,,
ME,2013,2013-02-12,1,1,1,,0.8,15.8,117.3,,
ME,2013,2013-02-12,2,1,1,,0.8,15.6,115.8,,
ME,2013,2013-02-12,3,1,1,,0.8,15.6,115.8,,
ME,2013,2013-02-12,4,1,1,,0.8,15.4,114.3,,
ME,2013,2013-02-12,5,1,1,,0.8,14.7,109.1,,
ME,2013,2013-02-12,6,1,1,,0.8,14.5,107.6,,
ME,2013,2013-02-12,7,1,1,,0.8,14.4,106.9,,
ME,2013,2013-02-12,8,1,1,,0.8,14.4,106.9,,
ME,2013,2013-02-12,9,1,1,,0.9,14.2,105.7,,
ME,2013,2013-02-12,10,1,1,,0.9,14.1,105,,
ME,2013,2013-02-12,11,1,1,,1,13.8,103,,
ME,2013,2013-02-12,12,1,1,,1.1,14.2,106.3,,
ME,2013,2013-02-12,13,1,1,,1.1,14.4,107.8,,
ME,2013,2013-02-12,14,1,1,,1.2,13.9,104.4,,
ME,2013,2013-02-12,15,1,1,,1.3,13.6,102.4,,
ME,2013,2013-02-12,16,1,1,,1.3,13.7,103.1,,
ME,2013,2013-02-12,17,1,1,,1.4,13.3,100.4,,
ME,2013,2013-02-12,18,1,1,,1.6,12.7,96.4,,
ME,2013,2013-02-12,19,1,1,,1.6,11.3,85.8,,
ME,2013,2013-02-12,20,1,1,,1.6,11.3,85.8,,
ME,2013,2013-02-12,21,1,1,,1.6,11.3,85.8,,
ME,2013,2013-02-12,22,1,1,,1.6,11.3,85.8,,
ME,2013,2013-02-12,23,1,1,,1.6,11.3,85.8,,
ME,2013,2013-02-12,24,1,1,,1.7,13.4,102,,
ME,2013,2013-04-29,0,1,1,,6.2,16.3,139.7,,
ME,2013,2013-04-29,1,1,1,,6.2,16.3,139.7,,
ME,2013,2013-04-29,2,1,1,,6.2,16.3,139.7,,
ME,2013,2013-04-29,3,1,1,,6.2,16.1,138,,
ME,2013,2013-04-29,4,1,1,,6.1,15.9,135.9,,
ME,2013,2013-04-29,5,1,1,,5.2,15.1,126.2,,
ME,2013,2013-04-29,6,1,1,,5,15.1,125.5,,
ME,2013,2013-04-29,7,1,1,,4.9,15,124.4,,
ME,2013,2013-04-29,8,1,1,,4.8,14.8,122.4,,
ME,2013,2013-04-29,9,1,1,,4.8,14.8,122.4,,
ME,2013,2013-04-29,10,1,1,,4.8,14.7,121.6,,
ME,2013,2013-04-29,11,1,1,,4.7,14.7,121.3,,
ME,2013,2013-04-29,12,1,1,,4.6,14.5,119.3,,
ME,2013,2013-04-29,13,1,1,,4.6,14.5,119.3,,
ME,2013,2013-04-29,14,1,1,,4.6,14.5,119.3,,
ME,2013,2013-04-29,15,1,1,,4.6,14.4,118.5,,
ME,2013,2013-04-29,16,1,1,,4.5,14.4,118.2,,
ME,2013,2013-04-29,17,1,1,,4.5,14.3,117.3,,
ME,2013,2013-04-29,18,1,1,,4.5,14.3,117.3,,
ME,2013,2013-04-29,19,1,1,,4.5,14.2,116.5,,
ME,2013,2013-04-29,20,1,1,,4.5,14.2,116.5,,
ME,2013,2013-04-29,21,1,1,,4.5,14.2,116.5,,
ME,2013,2013-04-29,22,1,1,,4.5,14.2,116.5,,
ME,2013,2013-04-29,23,1,1,,4.5,14.1,115.7,,
ME,2013,2013-04-29,24,1,1,,4.5,14,114.9,,
ME,2013,2013-04-29,24.5,1,1,,4.5,14,114.9,,
ME,2013,2013-05-14,0,1,1,,12.2,13,128.6,,
ME,2013,2013-05-14,1,1,1,,10,13.2,124.1,,
ME,2013,2013-05-14,2,1,1,,9.5,13.1,121.7,,
ME,2013,2013-05-14,3,1,1,,9.3,12.9,119.3,,
ME,2013,2013-05-14,4,1,1,,9.1,12.7,116.9,,
ME,2013,2013-05-14,5,1,1,,9.1,12.5,115,,
ME,2013,2013-05-14,6,1,1,,9,12.5,114.8,,
ME,2013,2013-05-14,7,1,1,,9,12.5,114.8,,
ME,2013,2013-05-14,8,1,1,,8.8,12.5,114.2,,
ME,2013,2013-05-14,9,1,1,,8.8,12.5,114.2,,
ME,2013,2013-05-14,10,1,1,,8.7,12.5,113.9,,
ME,2013,2013-05-14,11,1,1,,8.7,12.5,113.9,,
ME,2013,2013-05-14,12,1,1,,8.6,12.4,112.8,,
ME,2013,2013-05-14,13,1,1,,8.6,12.3,111.8,,
ME,2013,2013-05-14,14,1,1,,8.5,12.2,110.7,,
ME,2013,2013-05-14,15,1,1,,8.5,12,108.9,,
ME,2013,2013-05-14,16,1,1,,8.5,11.8,107,,
ME,2013,2013-05-14,17,1,1,,8.4,11.8,106.8,,
ME,2013,2013-05-14,18,1,1,,8.2,11.7,105.4,,
ME,2013,2013-05-14,19,1,1,,7.8,11.6,103.5,,
ME,2013,2013-05-14,20,1,1,,7.6,11.6,102.9,,
ME,2013,2013-05-14,21,1,1,,7.6,11.4,101.2,,
ME,2013,2013-05-14,22,1,1,,7.6,11.3,100.3,,
ME,2013,2013-05-14,23,1,1,,7.6,11.1,98.5,,
ME,2013,2013-05-14,24,1,1,,7.6,11,97.6,,
ME,2013,2013-05-14,24.2,1,1,,7.6,11,97.6,,
ME,2013,2013-05-28,0,1,1,,14.5,11.2,116.6,,
ME,2013,2013-05-28,1,1,1,,14,11.3,116.3,,
ME,2013,2013-05-28,2,1,1,,13.9,11.3,116.1,,
ME,2013,2013-05-28,3,1,1,,13.9,11.2,115,,
ME,2013,2013-05-28,4,1,1,,13.9,11.2,115,,
ME,2013,2013-05-28,5,1,1,,13.9,11.1,114,,
ME,2013,2013-05-28,6,1,1,,13.8,11.1,113.8,,
ME,2013,2013-05-28,7,1,1,,13.8,11.1,113.8,,
ME,2013,2013-05-28,8,1,1,,13.8,11,112.7,,
ME,2013,2013-05-28,9,1,1,,13.7,11,112.5,,
ME,2013,2013-05-28,10,1,1,,13.7,11,112.5,,
ME,2013,2013-05-28,11,1,1,,13.1,10.9,110,,
ME,2013,2013-05-28,12,1,1,,10,11,103.4,,
ME,2013,2013-05-28,13,1,1,,9.7,11,102.7,,
ME,2013,2013-05-28,14,1,1,,9.3,11,101.7,,
ME,2013,2013-05-28,15,1,1,,8.9,10.8,98.9,,
ME,2013,2013-05-28,16,1,1,,8.8,10.7,97.8,,
ME,2013,2013-05-28,17,1,1,,8.5,10.7,97.1,,
ME,2013,2013-05-28,18,1,1,,8.4,10.7,96.8,,
ME,2013,2013-05-28,19,1,1,,8.3,10.5,94.8,,
ME,2013,2013-05-28,20,1,1,,8.1,10.4,93.4,,
ME,2013,2013-05-28,21,1,1,,8,7.7,69,,
ME,2013,2013-05-28,22,1,1,,8,7.5,67.2,,
ME,2013,2013-05-28,23,1,1,,7.9,5.7,51,,
ME,2013,2013-05-28,24,1,1,,7.9,4.9,43.8,,
ME,2013,2013-05-28,24.5,1,1,,7.9,4.9,43.8,,
ME,2013,2013-06-10,0,1,1,,20.9,10,118.8,,
ME,2013,2013-06-10,1,1,1,,17.6,10.3,114.5,,
ME,2013,2013-06-10,2,1,1,,17.3,10.3,113.8,,
ME,2013,2013-06-10,3,1,1,,17.1,10.3,113.3,,
ME,2013,2013-06-10,4,1,1,,17.1,10.3,113.3,,
ME,2013,2013-06-10,5,1,1,,17,10.3,113.1,,
ME,2013,2013-06-10,6,1,1,,17,10.3,113.1,,
ME,2013,2013-06-10,7,1,1,,16.9,10.4,113.9,,
ME,2013,2013-06-10,8,1,1,,16.8,10.3,112.6,,
ME,2013,2013-06-10,9,1,1,,16.4,10,108.4,,
ME,2013,2013-06-10,10,1,1,,14.2,8.8,91,,
ME,2013,2013-06-10,11,1,1,,13.4,8.6,87.4,,
ME,2013,2013-06-10,12,1,1,,12,8.4,82.7,,
ME,2013,2013-06-10,13,1,1,,10.3,7.6,72,,
ME,2013,2013-06-10,14,1,1,,9.7,7.4,69.1,,
ME,2013,2013-06-10,15,1,1,,9.2,7.6,70.1,,
ME,2013,2013-06-10,16,1,1,,8.9,7.1,65,,
ME,2013,2013-06-10,17,1,1,,8.6,6.5,59.1,,
ME,2013,2013-06-10,18,1,1,,8.4,6.2,56.1,,
ME,2013,2013-06-10,19,1,1,,8.4,5.9,53.4,,
ME,2013,2013-06-10,20,1,1,,8.3,4.4,39.7,,
ME,2013,2013-06-10,21,1,1,,8.2,1.8,16.2,,
ME,2013,2013-06-10,22,1,1,,8.1,1.4,12.6,,
ME,2013,2013-06-10,23,1,1,,8.4,0.8,7.2,,
ME,2013,2013-06-10,24,1,1,,8,0.7,6.3,,
ME,2013,2013-06-10,24.5,1,1,,7.9,0.3,2.7,,
ME,2013,2013-06-24,0,1,1,,22.1,11.7,142.3,,
ME,2013,2013-06-24,1,1,1,,22.1,11.6,141.1,,
ME,2013,2013-06-24,2,1,1,,22.1,11.7,142.3,,
ME,2013,2013-06-24,3,1,1,,22.1,11.6,141.1,,
ME,2013,2013-06-24,4,1,1,,22.1,11.5,139.8,,
ME,2013,2013-06-24,5,1,1,,22,11.4,138.4,,
ME,2013,2013-06-24,6,1,1,,21.6,11.1,133.7,,
ME,2013,2013-06-24,6.5,1,1,,19.1,9,103.1,,
ME,2013,2013-06-24,7,1,1,,18.4,8.5,96,,
ME,2013,2013-06-24,8,1,1,,16.3,7,75.7,,
ME,2013,2013-06-24,9,1,1,,15.3,6.4,67.8,,
ME,2013,2013-06-24,10,1,1,,13.5,5.8,59.1,,
ME,2013,2013-06-24,11,1,1,,12.5,5.1,50.8,,
ME,2013,2013-06-24,12,1,1,,11.6,4.3,42,,
ME,2013,2013-06-24,13,1,1,,10.8,3.8,36.4,,
ME,2013,2013-06-24,14,1,1,,10.4,4.2,39.9,,
ME,2013,2013-06-24,15,1,1,,9.9,3.4,31.9,,
ME,2013,2013-06-24,16,1,1,,9.5,3.1,28.8,,
ME,2013,2013-06-24,17,1,1,,9.2,2.1,19.4,,
ME,2013,2013-06-24,18,1,1,,8.8,1.1,10.1,,
ME,2013,2013-06-24,19,1,1,,8.5,0.5,4.5,,
ME,2013,2013-06-24,20,1,1,,8.5,0.3,2.7,,
ME,2013,2013-06-24,21,1,1,,8.5,0.3,2.7,,
ME,2013,2013-06-24,22,1,1,,8.5,0.3,2.7,,
ME,2013,2013-06-24,23,1,1,,8.4,0.3,2.7,,
ME,2013,2013-06-24,24,1,1,,8.4,0.4,3.6,,
ME,2013,2013-06-24,24.8,1,1,,8.4,0.4,3.6,,
ME,2013,2013-07-08,0,1,1,,24.6,6.6,84.2,,
ME,2013,2013-07-08,1,1,1,,24.6,6.6,84.2,,
ME,2013,2013-07-08,2,1,1,,24.6,6.5,82.9,,
ME,2013,2013-07-08,3,1,1,,24.5,6.4,81.5,,
ME,2013,2013-07-08,4,1,1,,24.4,6.1,77.5,,
ME,2013,2013-07-08,5,1,1,,24.3,5.9,74.8,,
ME,2013,2013-07-08,6,1,1,,24.2,5.9,74.7,,
ME,2013,2013-07-08,7,1,1,,23.9,5.5,69.2,,
ME,2013,2013-07-08,8,1,1,,22.7,4.2,51.7,,
ME,2013,2013-07-08,8.5,1,1,,22.2,3.8,46.3,,
ME,2013,2013-07-08,9,1,1,,18.9,1.8,20.5,,
ME,2013,2013-07-08,9.5,1,1,,17.3,1.7,18.8,,
ME,2013,2013-07-08,10,1,1,,15.3,1.7,18,,
ME,2013,2013-07-08,11,1,1,,13.5,1.4,14.3,,
ME,2013,2013-07-08,12,1,1,,11.9,1.1,10.8,,
ME,2013,2013-07-08,13,1,1,,11,0.8,7.7,,
ME,2013,2013-07-08,14,1,1,,10.4,0.9,8.5,,
ME,2013,2013-07-08,15,1,1,,10,0.7,6.6,,
ME,2013,2013-07-08,16,1,1,,9.7,0.3,2.8,,
ME,2013,2013-07-08,17,1,1,,9.5,0.1,0.9,,
ME,2013,2013-07-08,18,1,1,,9.4,0.2,1.9,,
ME,2013,2013-07-08,19,1,1,,9.4,0.2,1.9,,
ME,2013,2013-07-08,20,1,1,,9.4,0.2,1.9,,
ME,2013,2013-07-08,21,1,1,,9.3,0.2,1.8,,
ME,2013,2013-07-08,22,1,1,,9.1,0.3,2.8,,
ME,2013,2013-07-08,23,1,1,,9.1,0.3,2.8,,
ME,2013,2013-07-08,24,1,1,,9,0.3,2.8,,
ME,2013,2013-07-08,24.6,1,1,,9,0.4,3.7,,
ME,2013,2013-07-22,0,1,1,,26.2,9.1,119.5,,
ME,2013,2013-07-22,1,1,1,,26,9.2,120.4,,
ME,2013,2013-07-22,2,1,1,,25.6,9.2,119.5,,
ME,2013,2013-07-22,3,1,1,,25.5,8.6,111.5,,
ME,2013,2013-07-22,4,1,1,,25.5,8.3,107.6,,
ME,2013,2013-07-22,5,1,1,,25.4,8.1,104.8,,
ME,2013,2013-07-22,5.5,1,1,,25.4,8.1,104.8,,
ME,2013,2013-07-22,6,1,1,,25.3,7.7,99.5,,
ME,2013,2013-07-22,6.5,1,1,,24.5,6.1,77.6,,
ME,2013,2013-07-22,7,1,1,,20.6,3.6,42.5,,
ME,2013,2013-07-22,8,1,1,,19.7,0.2,2.3,,
ME,2013,2013-07-22,9,1,1,,16.7,0.2,2.2,,
ME,2013,2013-07-22,10,1,1,,15.9,0.2,2.1,,
ME,2013,2013-07-22,11,1,1,,15.5,0.1,1.1,,
ME,2013,2013-07-22,12,1,1,,13.7,0.1,1,,
ME,2013,2013-07-22,13,1,1,,11.4,0.1,1,,
ME,2013,2013-07-22,14,1,1,,10.6,0.1,1,,
ME,2013,2013-07-22,15,1,1,,10.1,0.1,0.9,,
ME,2013,2013-07-22,16,1,1,,9.7,0.1,0.9,,
ME,2013,2013-07-22,17,1,1,,9.6,0.1,0.9,,
ME,2013,2013-07-22,18,1,1,,9.4,0.1,0.9,,
ME,2013,2013-07-22,19,1,1,,9,0.1,0.9,,
ME,2013,2013-07-22,20,1,1,,8.9,0.1,0.9,,
ME,2013,2013-07-22,21,1,1,,8.8,0.1,0.9,,
ME,2013,2013-07-22,22,1,1,,8.6,0.1,0.9,,
ME,2013,2013-07-22,23,1,1,,8.6,0.1,0.9,,
ME,2013,2013-07-22,24,1,1,,8.6,0.1,0.9,,
ME,2013,2013-07-22,24.4,1,1,,8.6,0.1,0.9,,
ME,2013,2013-08-05,0,1,1,,22.6,7.5,92.1,,
ME,2013,2013-08-05,1,1,1,,22.6,7.6,93.3,,
ME,2013,2013-08-05,2,1,1,,22.6,7.6,93.3,,
ME,2013,2013-08-05,3,1,1,,22.5,7.6,93.1,,
ME,2013,2013-08-05,4,1,1,,22.5,7.6,93.1,,
ME,2013,2013-08-05,5,1,1,,22.5,7.6,93.1,,
ME,2013,2013-08-05,6,1,1,,22.5,7.6,93.1,,
ME,2013,2013-08-05,7,1,1,,22.4,7.2,88.1,,
ME,2013,2013-08-05,7.5,1,1,,22.4,6.9,84.4,,
